Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Guam,GUM,"Population ages 15-64, female",SP.POP.1564.FE.IN,50229
Guam,GUM,"Population ages 80 and above, male",SP.POP.80UP.MA,1448
Guam,GUM,"Population ages 80 and above, female",SP.POP.80UP.FE,2129
Guam,GUM,"Population, female",SP.POP.TOTL.FE.IN,82090
Guam,GUM,"Population, male",SP.POP.TOTL.MA.IN,84416
Guatemala,GTM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Guatemala,GTM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Guatemala,GTM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Guatemala,GTM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Guatemala,GTM,"Population ages 0-14, female",SP.POP.0014.FE.IN,2869625
Guatemala,GTM,"Population ages 0-14, male",SP.POP.0014.MA.IN,2955290
Guatemala,GTM,"Population ages 15-64, male",SP.POP.1564.MA.IN,5646614
Guatemala,GTM,"Population ages 15-64, female",SP.POP.1564.FE.IN,5795145
Guatemala,GTM,"Population ages 80 and above, male",SP.POP.80UP.MA,54995
Guatemala,GTM,"Population ages 80 and above, female",SP.POP.80UP.FE,72402
Guatemala,GTM,"Population, female",SP.POP.TOTL.FE.IN,9135826
Guatemala,GTM,"Population, male",SP.POP.TOTL.MA.IN,8989012
Guinea,GIN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Guinea,GIN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Guinea,GIN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Guinea,GIN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Guinea,GIN,"Population ages 0-14, female",SP.POP.0014.FE.IN,2927975
Guinea,GIN,"Population ages 0-14, male",SP.POP.0014.MA.IN,3013263
Guinea,GIN,"Population ages 15-64, male",SP.POP.1564.MA.IN,3900773
Guinea,GIN,"Population ages 15-64, female",SP.POP.1564.FE.IN,4067756
Guinea,GIN,"Population ages 80 and above, male",SP.POP.80UP.MA,27484
Guinea,GIN,"Population ages 80 and above, female",SP.POP.80UP.FE,41623
Guinea,GIN,"Population, female",SP.POP.TOTL.FE.IN,7282935
Guinea,GIN,"Population, male",SP.POP.TOTL.MA.IN,7122533
Guinea-Bissau,GNB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Guinea-Bissau,GNB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Guinea-Bissau,GNB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Guinea-Bissau,GNB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Guinea-Bissau,GNB,"Population ages 0-14, female",SP.POP.0014.FE.IN,417264
Guinea-Bissau,GNB,"Population ages 0-14, male",SP.POP.0014.MA.IN,427757
Guinea-Bissau,GNB,"Population ages 15-64, male",SP.POP.1564.MA.IN,609708
Guinea-Bissau,GNB,"Population ages 15-64, female",SP.POP.1564.FE.IN,630940
Guinea-Bissau,GNB,"Population ages 80 and above, male",SP.POP.80UP.MA,3025
Guinea-Bissau,GNB,"Population ages 80 and above, female",SP.POP.80UP.FE,4676
Guinea-Bissau,GNB,"Population, female",SP.POP.TOTL.FE.IN,1089544
Guinea-Bissau,GNB,"Population, male",SP.POP.TOTL.MA.IN,1063795
Guyana,GUY,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Guyana,GUY,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Guyana,GUY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Guyana,GUY,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Guyana,GUY,"Population ages 0-14, female",SP.POP.0014.FE.IN,119358
Guyana,GUY,"Population ages 0-14, male",SP.POP.0014.MA.IN,122955
Guyana,GUY,"Population ages 15-64, male",SP.POP.1564.MA.IN,256801
Guyana,GUY,"Population ages 15-64, female",SP.POP.1564.FE.IN,273695
Guyana,GUY,"Population ages 80 and above, male",SP.POP.80UP.MA,2949
Guyana,GUY,"Population ages 80 and above, female",SP.POP.80UP.FE,5125
Guyana,GUY,"Population, female",SP.POP.TOTL.FE.IN,423896
Guyana,GUY,"Population, male",SP.POP.TOTL.MA.IN,402457
Haiti,HTI,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Haiti,HTI,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Haiti,HTI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Haiti,HTI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Haiti,HTI,"Population ages 0-14, female",SP.POP.0014.FE.IN,1822092
Haiti,HTI,"Population ages 0-14, male",SP.POP.0014.MA.IN,1852090
Haiti,HTI,"Population ages 15-64, male",SP.POP.1564.MA.IN,3679602
Haiti,HTI,"Population ages 15-64, female",SP.POP.1564.FE.IN,3746180
Haiti,HTI,"Population ages 80 and above, male",SP.POP.80UP.MA,23889
Haiti,HTI,"Population ages 80 and above, female",SP.POP.80UP.FE,39731
Haiti,HTI,"Population, female",SP.POP.TOTL.FE.IN,5875810
Haiti,HTI,"Population, male",SP.POP.TOTL.MA.IN,5761588
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Heavily indebted poor countries (HIPC),HPC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Heavily indebted poor countries (HIPC),HPC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Heavily indebted poor countries (HIPC),HPC,"Population ages 0-14, female",SP.POP.0014.FE.IN,189410958
Heavily indebted poor countries (HIPC),HPC,"Population ages 0-14, male",SP.POP.0014.MA.IN,193834308
Heavily indebted poor countries (HIPC),HPC,"Population ages 15-64, male",SP.POP.1564.MA.IN,251225342
Heavily indebted poor countries (HIPC),HPC,"Population ages 15-64, female",SP.POP.1564.FE.IN,255307562
Heavily indebted poor countries (HIPC),HPC,"Population ages 80 and above, male",SP.POP.80UP.MA,1372258
Heavily indebted poor countries (HIPC),HPC,"Population ages 80 and above, female",SP.POP.80UP.FE,2071346
Heavily indebted poor countries (HIPC),HPC,"Population, female",SP.POP.TOTL.FE.IN,460086804
Heavily indebted poor countries (HIPC),HPC,"Population, male",SP.POP.TOTL.MA.IN,457217450
High income,HIC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
High income,HIC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
High income,HIC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
High income,HIC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
High income,HIC,"Population ages 0-14, female",SP.POP.0014.FE.IN,108338485
High income,HIC,"Population ages 0-14, male",SP.POP.0014.MA.IN,114079451
High income,HIC,"Population ages 15-64, male",SP.POP.1564.MA.IN,463753378
High income,HIC,"Population ages 15-64, female",SP.POP.1564.FE.IN,444922595
High income,HIC,"Population ages 80 and above, male",SP.POP.80UP.MA,26892421
High income,HIC,"Population ages 80 and above, female",SP.POP.80UP.FE,45152468
High income,HIC,"Population, female",SP.POP.TOTL.FE.IN,705449218
High income,HIC,"Population, male",SP.POP.TOTL.MA.IN,695016295
Honduras,HND,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Honduras,HND,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Honduras,HND,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Honduras,HND,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Honduras,HND,"Population ages 0-14, female",SP.POP.0014.FE.IN,1610801
Honduras,HND,"Population ages 0-14, male",SP.POP.0014.MA.IN,1688693
Honduras,HND,"Population ages 15-64, male",SP.POP.1564.MA.IN,3467016
Honduras,HND,"Population ages 15-64, female",SP.POP.1564.FE.IN,3421387
Honduras,HND,"Population ages 80 and above, male",SP.POP.80UP.MA,20456
Honduras,HND,"Population ages 80 and above, female",SP.POP.80UP.FE,33935
Honduras,HND,"Population, female",SP.POP.TOTL.FE.IN,5285151
Honduras,HND,"Population, male",SP.POP.TOTL.MA.IN,5359700
"Hong Kong SAR, China",HKG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
"Hong Kong SAR, China",HKG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
"Hong Kong SAR, China",HKG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
"Hong Kong SAR, China",HKG,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
"Hong Kong SAR, China",HKG,"Population ages 0-14, female",SP.POP.0014.FE.IN,396116
"Hong Kong SAR, China",HKG,"Population ages 0-14, male",SP.POP.0014.MA.IN,410174
"Hong Kong SAR, China",HKG,"Population ages 15-64, male",SP.POP.1564.MA.IN,2220028
"Hong Kong SAR, China",HKG,"Population ages 15-64, female",SP.POP.1564.FE.IN,2878575
"Hong Kong SAR, China",HKG,"Population ages 80 and above, male",SP.POP.80UP.MA,174059
"Hong Kong SAR, China",HKG,"Population ages 80 and above, female",SP.POP.80UP.FE,230413
"Hong Kong SAR, China",HKG,"Population, female",SP.POP.TOTL.FE.IN,4138892
"Hong Kong SAR, China",HKG,"Population, male",SP.POP.TOTL.MA.IN,3397208
Hungary,HUN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Hungary,HUN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Hungary,HUN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Hungary,HUN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Hungary,HUN,"Population ages 0-14, female",SP.POP.0014.FE.IN,675804
Hungary,HUN,"Population ages 0-14, male",SP.POP.0014.MA.IN,713668
Hungary,HUN,"Population ages 15-64, male",SP.POP.1564.MA.IN,3122054
Hungary,HUN,"Population ages 15-64, female",SP.POP.1564.FE.IN,3083655
Hungary,HUN,"Population ages 80 and above, male",SP.POP.80UP.MA,139201
Hungary,HUN,"Population ages 80 and above, female",SP.POP.80UP.FE,316859
Hungary,HUN,"Population, female",SP.POP.TOTL.FE.IN,4989346
Hungary,HUN,"Population, male",SP.POP.TOTL.MA.IN,4602840
IBRD only,IBD,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
IBRD only,IBD,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
IBRD only,IBD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
IBRD only,IBD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
IBRD only,IBD,"Population ages 0-14, female",SP.POP.0014.FE.IN,..
IBRD only,IBD,"Population ages 0-14, male",SP.POP.0014.MA.IN,..
IBRD only,IBD,"Population ages 15-64, male",SP.POP.1564.MA.IN,..
IBRD only,IBD,"Population ages 15-64, female",SP.POP.1564.FE.IN,..
IBRD only,IBD,"Population ages 80 and above, male",SP.POP.80UP.MA,..
IBRD only,IBD,"Population ages 80 and above, female",SP.POP.80UP.FE,..
IBRD only,IBD,"Population, female",SP.POP.TOTL.FE.IN,..
IBRD only,IBD,"Population, male",SP.POP.TOTL.MA.IN,..
Iceland,ISL,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Iceland,ISL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Iceland,ISL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Iceland,ISL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Iceland,ISL,"Population ages 0-14, female",SP.POP.0014.FE.IN,34523
Iceland,ISL,"Population ages 0-14, male",SP.POP.0014.MA.IN,36500
Iceland,ISL,"Population ages 15-64, male",SP.POP.1564.MA.IN,135645
Iceland,ISL,"Population ages 15-64, female",SP.POP.1564.FE.IN,126309
Iceland,ISL,"Population ages 80 and above, male",SP.POP.80UP.MA,6159
Iceland,ISL,"Population ages 80 and above, female",SP.POP.80UP.FE,7793
Iceland,ISL,"Population, female",SP.POP.TOTL.FE.IN,191955
Iceland,ISL,"Population, male",SP.POP.TOTL.MA.IN,201394
IDA & IBRD total,IBT,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
IDA & IBRD total,IBT,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
IDA & IBRD total,IBT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
IDA & IBRD total,IBT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
IDA & IBRD total,IBT,"Population ages 0-14, female",SP.POP.0014.FE.IN,887258895
IDA & IBRD total,IBT,"Population ages 0-14, male",SP.POP.0014.MA.IN,941841756
IDA & IBRD total,IBT,"Population ages 15-64, male",SP.POP.1564.MA.IN,2256910262
IDA & IBRD total,IBT,"Population ages 15-64, female",SP.POP.1564.FE.IN,2201969669
IDA & IBRD total,IBT,"Population ages 80 and above, male",SP.POP.80UP.MA,36048076
IDA & IBRD total,IBT,"Population ages 80 and above, female",SP.POP.80UP.FE,59164497
IDA & IBRD total,IBT,"Population, female",SP.POP.TOTL.FE.IN,3406902781
IDA & IBRD total,IBT,"Population, male",SP.POP.TOTL.MA.IN,3452054364
IDA blend,IDB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
IDA blend,IDB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
IDA blend,IDB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
IDA blend,IDB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
IDA blend,IDB,"Population ages 0-14, female",SP.POP.0014.FE.IN,..
IDA blend,IDB,"Population ages 0-14, male",SP.POP.0014.MA.IN,..
IDA blend,IDB,"Population ages 15-64, male",SP.POP.1564.MA.IN,..
IDA blend,IDB,"Population ages 15-64, female",SP.POP.1564.FE.IN,..
IDA blend,IDB,"Population ages 80 and above, male",SP.POP.80UP.MA,..
IDA blend,IDB,"Population ages 80 and above, female",SP.POP.80UP.FE,..
IDA blend,IDB,"Population, female",SP.POP.TOTL.FE.IN,..
IDA blend,IDB,"Population, male",SP.POP.TOTL.MA.IN,..
IDA only,IDX,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
IDA only,IDX,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
IDA only,IDX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
IDA only,IDX,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
IDA only,IDX,"Population ages 0-14, female",SP.POP.0014.FE.IN,..
IDA only,IDX,"Population ages 0-14, male",SP.POP.0014.MA.IN,..
IDA only,IDX,"Population ages 15-64, male",SP.POP.1564.MA.IN,..
IDA only,IDX,"Population ages 15-64, female",SP.POP.1564.FE.IN,..
IDA only,IDX,"Population ages 80 and above, male",SP.POP.80UP.MA,..
IDA only,IDX,"Population ages 80 and above, female",SP.POP.80UP.FE,..
IDA only,IDX,"Population, female",SP.POP.TOTL.FE.IN,..
IDA only,IDX,"Population, male",SP.POP.TOTL.MA.IN,..
IDA total,IDA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
IDA total,IDA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
IDA total,IDA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
IDA total,IDA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
IDA total,IDA,"Population ages 0-14, female",SP.POP.0014.FE.IN,..
IDA total,IDA,"Population ages 0-14, male",SP.POP.0014.MA.IN,..
IDA total,IDA,"Population ages 15-64, male",SP.POP.1564.MA.IN,..
IDA total,IDA,"Population ages 15-64, female",SP.POP.1564.FE.IN,..
IDA total,IDA,"Population ages 80 and above, male",SP.POP.80UP.MA,..
IDA total,IDA,"Population ages 80 and above, female",SP.POP.80UP.FE,..
IDA total,IDA,"Population, female",SP.POP.TOTL.FE.IN,..
IDA total,IDA,"Population, male",SP.POP.TOTL.MA.IN,..
India,IND,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
India,IND,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
India,IND,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
India,IND,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
India,IND,"Population ages 0-14, female",SP.POP.0014.FE.IN,172455965
India,IND,"Population ages 0-14, male",SP.POP.0014.MA.IN,187882029
India,IND,"Population ages 15-64, male",SP.POP.1564.MA.IN,506719577
India,IND,"Population ages 15-64, female",SP.POP.1564.FE.IN,471471101
India,IND,"Population ages 80 and above, male",SP.POP.80UP.MA,6410901
India,IND,"Population ages 80 and above, female",SP.POP.80UP.FE,8545252
India,IND,"Population, female",SP.POP.TOTL.FE.IN,696186332
India,IND,"Population, male",SP.POP.TOTL.MA.IN,741883264
Indonesia,IDN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Indonesia,IDN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Indonesia,IDN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Indonesia,IDN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Indonesia,IDN,"Population ages 0-14, female",SP.POP.0014.FE.IN,34134499
Indonesia,IDN,"Population ages 0-14, male",SP.POP.0014.MA.IN,35979229
Indonesia,IDN,"Population ages 15-64, male",SP.POP.1564.MA.IN,96723170
Indonesia,IDN,"Population ages 15-64, female",SP.POP.1564.FE.IN,94533373
Indonesia,IDN,"Population ages 80 and above, male",SP.POP.80UP.MA,1036600
Indonesia,IDN,"Population ages 80 and above, female",SP.POP.80UP.FE,1877945
Indonesia,IDN,"Population, female",SP.POP.TOTL.FE.IN,139934300
Indonesia,IDN,"Population, male",SP.POP.TOTL.MA.IN,141255767
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
"Iran, Islamic Rep.",IRN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
"Iran, Islamic Rep.",IRN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
"Iran, Islamic Rep.",IRN,"Population ages 0-14, female",SP.POP.0014.FE.IN,10057576
"Iran, Islamic Rep.",IRN,"Population ages 0-14, male",SP.POP.0014.MA.IN,10636350
"Iran, Islamic Rep.",IRN,"Population ages 15-64, male",SP.POP.1564.MA.IN,31942684
"Iran, Islamic Rep.",IRN,"Population ages 15-64, female",SP.POP.1564.FE.IN,30799436
"Iran, Islamic Rep.",IRN,"Population ages 80 and above, male",SP.POP.80UP.MA,430461
"Iran, Islamic Rep.",IRN,"Population ages 80 and above, female",SP.POP.80UP.FE,588400
"Iran, Islamic Rep.",IRN,"Population, female",SP.POP.TOTL.FE.IN,44547105
"Iran, Islamic Rep.",IRN,"Population, male",SP.POP.TOTL.MA.IN,46061602
Iraq,IRQ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Iraq,IRQ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Iraq,IRQ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Iraq,IRQ,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Iraq,IRQ,"Population ages 0-14, female",SP.POP.0014.FE.IN,8149732
Iraq,IRQ,"Population ages 0-14, male",SP.POP.0014.MA.IN,8568862
Iraq,IRQ,"Population ages 15-64, male",SP.POP.1564.MA.IN,13420571
Iraq,IRQ,"Population ages 15-64, female",SP.POP.1564.FE.IN,13403851
Iraq,IRQ,"Population ages 80 and above, male",SP.POP.80UP.MA,67488
Iraq,IRQ,"Population ages 80 and above, female",SP.POP.80UP.FE,125908
Iraq,IRQ,"Population, female",SP.POP.TOTL.FE.IN,22459934
Iraq,IRQ,"Population, male",SP.POP.TOTL.MA.IN,22614115
Ireland,IRL,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Ireland,IRL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Ireland,IRL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Ireland,IRL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Ireland,IRL,"Population ages 0-14, female",SP.POP.0014.FE.IN,492970
Ireland,IRL,"Population ages 0-14, male",SP.POP.0014.MA.IN,516378
Ireland,IRL,"Population ages 15-64, male",SP.POP.1564.MA.IN,1723283
Ireland,IRL,"Population ages 15-64, female",SP.POP.1564.FE.IN,1750077
Ireland,IRL,"Population ages 80 and above, male",SP.POP.80UP.MA,82154
Ireland,IRL,"Population ages 80 and above, female",SP.POP.80UP.FE,114628
Ireland,IRL,"Population, female",SP.POP.TOTL.FE.IN,2680077
Ireland,IRL,"Population, male",SP.POP.TOTL.MA.IN,2627523
Isle of Man,IMN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Isle of Man,IMN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Isle of Man,IMN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Isle of Man,IMN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
