Country Name,Country Code,Series Name,Series Code,2022 [YR2022],2023 [YR2023]
Puerto Rico,PRI,"Population ages 0-14, male",SP.POP.0014.MA.IN,204726,197755
Puerto Rico,PRI,"Population ages 0-14, female",SP.POP.0014.FE.IN,193544,187085
Puerto Rico,PRI,"Population ages 15-64, male",SP.POP.1564.MA.IN,982413,978890
Puerto Rico,PRI,"Population ages 15-64, female",SP.POP.1564.FE.IN,1072561,1064783
Puerto Rico,PRI,"Population ages 80 and above, female",SP.POP.80UP.FE,121048,127275
Puerto Rico,PRI,"Population ages 80 and above, male",SP.POP.80UP.MA,80765,83644
Puerto Rico,PRI,"Population, male",SP.POP.TOTL.MA.IN,1518441,1510456
Puerto Rico,PRI,"Population, female",SP.POP.TOTL.FE.IN,1701672,1695235
Qatar,QAT,"Population ages 0-14, male",SP.POP.0014.MA.IN,208336,206924
Qatar,QAT,"Population ages 0-14, female",SP.POP.0014.FE.IN,196855,195746
Qatar,QAT,"Population ages 15-64, male",SP.POP.1564.MA.IN,1679424,1667676
Qatar,QAT,"Population ages 15-64, female",SP.POP.1564.FE.IN,535753,543930
Qatar,QAT,"Population ages 80 and above, female",SP.POP.80UP.FE,1797,1881
Qatar,QAT,"Population ages 80 and above, male",SP.POP.80UP.MA,1917,2045
Qatar,QAT,"Population, male",SP.POP.TOTL.MA.IN,1909216,1899495
Qatar,QAT,"Population, female",SP.POP.TOTL.FE.IN,748117,756537
Romania,ROU,"Population ages 0-14, male",SP.POP.0014.MA.IN,1560157,1547749
Romania,ROU,"Population ages 0-14, female",SP.POP.0014.FE.IN,1490628,1478223
Romania,ROU,"Population ages 15-64, male",SP.POP.1564.MA.IN,6188735,6188193
Romania,ROU,"Population ages 15-64, female",SP.POP.1564.FE.IN,6091620,6080468
Romania,ROU,"Population ages 80 and above, female",SP.POP.80UP.FE,566060,559990
Romania,ROU,"Population ages 80 and above, male",SP.POP.80UP.MA,283876,282991
Romania,ROU,"Population, male",SP.POP.TOTL.MA.IN,9226047,9231680
Romania,ROU,"Population, female",SP.POP.TOTL.FE.IN,9822455,9827799
Russian Federation,RUS,"Population ages 0-14, male",SP.POP.0014.MA.IN,13097872,12934132
Russian Federation,RUS,"Population ages 0-14, female",SP.POP.0014.FE.IN,12416660,12256988
Russian Federation,RUS,"Population ages 15-64, male",SP.POP.1564.MA.IN,46115801,45785205
Russian Federation,RUS,"Population ages 15-64, female",SP.POP.1564.FE.IN,49419739,48967990
Russian Federation,RUS,"Population ages 80 and above, female",SP.POP.80UP.FE,4113619,3967093
Russian Federation,RUS,"Population ages 80 and above, male",SP.POP.80UP.MA,1356752,1296904
Russian Federation,RUS,"Population, male",SP.POP.TOTL.MA.IN,67006593,66785451
Russian Federation,RUS,"Population, female",SP.POP.TOTL.FE.IN,77230340,77040679
Rwanda,RWA,"Population ages 0-14, male",SP.POP.0014.MA.IN,2615463,2645488
Rwanda,RWA,"Population ages 0-14, female",SP.POP.0014.FE.IN,2593328,2619724
Rwanda,RWA,"Population ages 15-64, male",SP.POP.1564.MA.IN,3829252,3941405
Rwanda,RWA,"Population ages 15-64, female",SP.POP.1564.FE.IN,4104971,4214534
Rwanda,RWA,"Population ages 80 and above, female",SP.POP.80UP.FE,40207,41648
Rwanda,RWA,"Population ages 80 and above, male",SP.POP.80UP.MA,21502,21848
Rwanda,RWA,"Population, male",SP.POP.TOTL.MA.IN,6649385,6802408
Rwanda,RWA,"Population, female",SP.POP.TOTL.FE.IN,7001645,7152063
Samoa,WSM,"Population ages 0-14, male",SP.POP.0014.MA.IN,42959,43202
Samoa,WSM,"Population ages 0-14, female",SP.POP.0014.FE.IN,40532,40707
Samoa,WSM,"Population ages 15-64, male",SP.POP.1564.MA.IN,59903,60201
Samoa,WSM,"Population ages 15-64, female",SP.POP.1564.FE.IN,59907,60191
Samoa,WSM,"Population ages 80 and above, female",SP.POP.80UP.FE,1220,1202
Samoa,WSM,"Population ages 80 and above, male",SP.POP.80UP.MA,664,674
Samoa,WSM,"Population, male",SP.POP.TOTL.MA.IN,108319,109072
Samoa,WSM,"Population, female",SP.POP.TOTL.FE.IN,106942,107591
San Marino,SMR,"Population ages 0-14, male",SP.POP.0014.MA.IN,2228,2181
San Marino,SMR,"Population ages 0-14, female",SP.POP.0014.FE.IN,2173,2117
San Marino,SMR,"Population ages 15-64, male",SP.POP.1564.MA.IN,11064,11079
San Marino,SMR,"Population ages 15-64, female",SP.POP.1564.FE.IN,11193,11140
San Marino,SMR,"Population ages 80 and above, female",SP.POP.80UP.FE,1235,1290
San Marino,SMR,"Population ages 80 and above, male",SP.POP.80UP.MA,857,898
San Marino,SMR,"Population, male",SP.POP.TOTL.MA.IN,16545,16647
San Marino,SMR,"Population, female",SP.POP.TOTL.FE.IN,17210,17213
Sao Tome and Principe,STP,"Population ages 0-14, male",SP.POP.0014.MA.IN,44087,44437
Sao Tome and Principe,STP,"Population ages 0-14, female",SP.POP.0014.FE.IN,43689,43941
Sao Tome and Principe,STP,"Population ages 15-64, male",SP.POP.1564.MA.IN,64635,66407
Sao Tome and Principe,STP,"Population ages 15-64, female",SP.POP.1564.FE.IN,65184,67157
Sao Tome and Principe,STP,"Population ages 80 and above, female",SP.POP.80UP.FE,1084,1100
Sao Tome and Principe,STP,"Population ages 80 and above, male",SP.POP.80UP.MA,619,619
Sao Tome and Principe,STP,"Population, male",SP.POP.TOTL.MA.IN,112605,114817
Sao Tome and Principe,STP,"Population, female",SP.POP.TOTL.FE.IN,113700,116054
Saudi Arabia,SAU,"Population ages 0-14, male",SP.POP.0014.MA.IN,4041904,4089314
Saudi Arabia,SAU,"Population ages 0-14, female",SP.POP.0014.FE.IN,3887526,3926530
Saudi Arabia,SAU,"Population ages 15-64, male",SP.POP.1564.MA.IN,15023973,15570462
Saudi Arabia,SAU,"Population ages 15-64, female",SP.POP.1564.FE.IN,8352287,8740098
Saudi Arabia,SAU,"Population ages 80 and above, female",SP.POP.80UP.FE,69419,73028
Saudi Arabia,SAU,"Population ages 80 and above, male",SP.POP.80UP.MA,62447,66050
Saudi Arabia,SAU,"Population, male",SP.POP.TOTL.MA.IN,19541415,20176188
Saudi Arabia,SAU,"Population, female",SP.POP.TOTL.FE.IN,12633809,13088104
Senegal,SEN,"Population ages 0-14, male",SP.POP.0014.MA.IN,3592045,3628342
Senegal,SEN,"Population ages 0-14, female",SP.POP.0014.FE.IN,3320180,3354952
Senegal,SEN,"Population ages 15-64, male",SP.POP.1564.MA.IN,5075051,5250982
Senegal,SEN,"Population ages 15-64, female",SP.POP.1564.FE.IN,5034849,5194243
Senegal,SEN,"Population ages 80 and above, female",SP.POP.80UP.FE,40374,40137
Senegal,SEN,"Population ages 80 and above, male",SP.POP.80UP.MA,41577,43266
Senegal,SEN,"Population, male",SP.POP.TOTL.MA.IN,8976177,9197809
Senegal,SEN,"Population, female",SP.POP.TOTL.FE.IN,8674926,8879764
Serbia,SRB,"Population ages 0-14, male",SP.POP.0014.MA.IN,481368,479150
Serbia,SRB,"Population ages 0-14, female",SP.POP.0014.FE.IN,475288,471296
Serbia,SRB,"Population ages 15-64, male",SP.POP.1564.MA.IN,2070098,2049810
Serbia,SRB,"Population ages 15-64, female",SP.POP.1564.FE.IN,2166339,2143417
Serbia,SRB,"Population ages 80 and above, female",SP.POP.80UP.FE,194013,197714
Serbia,SRB,"Population ages 80 and above, male",SP.POP.80UP.MA,109478,106279
Serbia,SRB,"Population, male",SP.POP.TOTL.MA.IN,3170686,3145423
Serbia,SRB,"Population, female",SP.POP.TOTL.FE.IN,3493763,3477760
Seychelles,SYC,"Population ages 0-14, male",SP.POP.0014.MA.IN,12422,12318
Seychelles,SYC,"Population ages 0-14, female",SP.POP.0014.FE.IN,11926,11804
Seychelles,SYC,"Population ages 15-64, male",SP.POP.1564.MA.IN,49183,49170
Seychelles,SYC,"Population ages 15-64, female",SP.POP.1564.FE.IN,36581,36503
Seychelles,SYC,"Population ages 80 and above, female",SP.POP.80UP.FE,1387,1279
Seychelles,SYC,"Population ages 80 and above, male",SP.POP.80UP.MA,613,613
Seychelles,SYC,"Population, male",SP.POP.TOTL.MA.IN,66035,66093
Seychelles,SYC,"Population, female",SP.POP.TOTL.FE.IN,53843,53680
Sierra Leone,SLE,"Population ages 0-14, male",SP.POP.0014.MA.IN,1624747,1641926
Sierra Leone,SLE,"Population ages 0-14, female",SP.POP.0014.FE.IN,1601241,1618055
Sierra Leone,SLE,"Population ages 15-64, male",SP.POP.1564.MA.IN,2385789,2456885
Sierra Leone,SLE,"Population ages 15-64, female",SP.POP.1564.FE.IN,2402210,2472346
Sierra Leone,SLE,"Population ages 80 and above, female",SP.POP.80UP.FE,17462,18138
Sierra Leone,SLE,"Population ages 80 and above, male",SP.POP.80UP.MA,12089,12503
Sierra Leone,SLE,"Population, male",SP.POP.TOTL.MA.IN,4127081,4219052
Sierra Leone,SLE,"Population, female",SP.POP.TOTL.FE.IN,4149726,4241460
Singapore,SGP,"Population ages 0-14, male",SP.POP.0014.MA.IN,347262,357550
Singapore,SGP,"Population ages 0-14, female",SP.POP.0014.FE.IN,329479,339992
Singapore,SGP,"Population ages 15-64, male",SP.POP.1564.MA.IN,2238318,2345548
Singapore,SGP,"Population ages 15-64, female",SP.POP.1564.FE.IN,2006575,2099621
Singapore,SGP,"Population ages 80 and above, female",SP.POP.80UP.FE,90229,96096
Singapore,SGP,"Population ages 80 and above, male",SP.POP.80UP.MA,56594,60717
Singapore,SGP,"Population, male",SP.POP.TOTL.MA.IN,2913050,3058830
Singapore,SGP,"Population, female",SP.POP.TOTL.FE.IN,2723972,2858818
Sint Maarten (Dutch part),SXM,"Population ages 0-14, male",SP.POP.0014.MA.IN,3664,3597
Sint Maarten (Dutch part),SXM,"Population ages 0-14, female",SP.POP.0014.FE.IN,3094,3055
Sint Maarten (Dutch part),SXM,"Population ages 15-64, male",SP.POP.1564.MA.IN,14148,14370
Sint Maarten (Dutch part),SXM,"Population ages 15-64, female",SP.POP.1564.FE.IN,15764,15979
Sint Maarten (Dutch part),SXM,"Population ages 80 and above, female",SP.POP.80UP.FE,337,361
Sint Maarten (Dutch part),SXM,"Population ages 80 and above, male",SP.POP.80UP.MA,274,295
Sint Maarten (Dutch part),SXM,"Population, male",SP.POP.TOTL.MA.IN,20567,20834
Sint Maarten (Dutch part),SXM,"Population, female",SP.POP.TOTL.FE.IN,21572,21915
Slovak Republic,SVK,"Population ages 0-14, male",SP.POP.0014.MA.IN,444538,442411
Slovak Republic,SVK,"Population ages 0-14, female",SP.POP.0014.FE.IN,422822,420830
Slovak Republic,SVK,"Population ages 15-64, male",SP.POP.1564.MA.IN,1824499,1812062
Slovak Republic,SVK,"Population ages 15-64, female",SP.POP.1564.FE.IN,1785499,1771865
Slovak Republic,SVK,"Population ages 80 and above, female",SP.POP.80UP.FE,128632,132077
Slovak Republic,SVK,"Population ages 80 and above, male",SP.POP.80UP.MA,57402,59614
Slovak Republic,SVK,"Population, male",SP.POP.TOTL.MA.IN,2652430,2649630
Slovak Republic,SVK,"Population, female",SP.POP.TOTL.FE.IN,2779322,2777110
Slovenia,SVN,"Population ages 0-14, male",SP.POP.0014.MA.IN,163391,162389
Slovenia,SVN,"Population ages 0-14, female",SP.POP.0014.FE.IN,155452,154193
Slovenia,SVN,"Population ages 15-64, male",SP.POP.1564.MA.IN,704854,704514
Slovenia,SVN,"Population ages 15-64, female",SP.POP.1564.FE.IN,647350,647022
Slovenia,SVN,"Population ages 80 and above, female",SP.POP.80UP.FE,74642,76383
Slovenia,SVN,"Population ages 80 and above, male",SP.POP.80UP.MA,38758,40489
Slovenia,SVN,"Population, male",SP.POP.TOTL.MA.IN,1060216,1064777
Slovenia,SVN,"Population, female",SP.POP.TOTL.FE.IN,1051860,1055684
Small states,SST,"Population ages 0-14, male",SP.POP.0014.MA.IN,2554462,2556302
Small states,SST,"Population ages 0-14, female",SP.POP.0014.FE.IN,2455236,2455492
Small states,SST,"Population ages 15-64, male",SP.POP.1564.MA.IN,6947489,7048190
Small states,SST,"Population ages 15-64, female",SP.POP.1564.FE.IN,6334708,6419492
Small states,SST,"Population ages 80 and above, female",SP.POP.80UP.FE,221372,227021
Small states,SST,"Population ages 80 and above, male",SP.POP.80UP.MA,124665,128013
Small states,SST,"Population, male",SP.POP.TOTL.MA.IN,10247083,10376623
Small states,SST,"Population, female",SP.POP.TOTL.FE.IN,9758189,9876916
Solomon Islands,SLB,"Population ages 0-14, male",SP.POP.0014.MA.IN,152211,154271
Solomon Islands,SLB,"Population ages 0-14, female",SP.POP.0014.FE.IN,142586,144635
Solomon Islands,SLB,"Population ages 15-64, male",SP.POP.1564.MA.IN,233277,240523
Solomon Islands,SLB,"Population ages 15-64, female",SP.POP.1564.FE.IN,224649,231563
Solomon Islands,SLB,"Population ages 80 and above, female",SP.POP.80UP.FE,2333,2311
Solomon Islands,SLB,"Population ages 80 and above, male",SP.POP.80UP.MA,2260,2197
Solomon Islands,SLB,"Population, male",SP.POP.TOTL.MA.IN,399453,409073
Solomon Islands,SLB,"Population, female",SP.POP.TOTL.FE.IN,381613,390932
Somalia,SOM,"Population ages 0-14, male",SP.POP.0014.MA.IN,4228674,4347565
Somalia,SOM,"Population ages 0-14, female",SP.POP.0014.FE.IN,4106432,4222000
Somalia,SOM,"Population ages 15-64, male",SP.POP.1564.MA.IN,4488557,4639747
Somalia,SOM,"Population ages 15-64, female",SP.POP.1564.FE.IN,4525743,4678484
Somalia,SOM,"Population ages 80 and above, female",SP.POP.80UP.FE,27619,28651
Somalia,SOM,"Population ages 80 and above, male",SP.POP.80UP.MA,18711,19400
Somalia,SOM,"Population, male",SP.POP.TOTL.MA.IN,8919555,9197829
Somalia,SOM,"Population, female",SP.POP.TOTL.FE.IN,8882342,9160786
South Africa,ZAF,"Population ages 0-14, male",SP.POP.0014.MA.IN,8234876,8277850
South Africa,ZAF,"Population ages 0-14, female",SP.POP.0014.FE.IN,8183859,8211036
South Africa,ZAF,"Population ages 15-64, male",SP.POP.1564.MA.IN,20546517,20885509
South Africa,ZAF,"Population ages 15-64, female",SP.POP.1564.FE.IN,21444876,21719643
South Africa,ZAF,"Population ages 80 and above, female",SP.POP.80UP.FE,516519,517995
South Africa,ZAF,"Population ages 80 and above, male",SP.POP.80UP.MA,219563,218631
South Africa,ZAF,"Population, male",SP.POP.TOTL.MA.IN,30305843,30750477
South Africa,ZAF,"Population, female",SP.POP.TOTL.FE.IN,32072567,32461907
South Asia,SAS,"Population ages 0-14, male",SP.POP.0014.MA.IN,277473270,276113618
South Asia,SAS,"Population ages 0-14, female",SP.POP.0014.FE.IN,257085643,256172494
South Asia,SAS,"Population ages 15-64, male",SP.POP.1564.MA.IN,654468213,662674549
South Asia,SAS,"Population ages 15-64, female",SP.POP.1564.FE.IN,621968422,630280484
South Asia,SAS,"Population ages 80 and above, female",SP.POP.80UP.FE,10348525,10766962
South Asia,SAS,"Population ages 80 and above, male",SP.POP.80UP.MA,7703860,8055336
South Asia,SAS,"Population, male",SP.POP.TOTL.MA.IN,989300438,998586424
South Asia,SAS,"Population, female",SP.POP.TOTL.FE.IN,942988636,952953411
South Asia (IDA & IBRD),TSA,"Population ages 0-14, male",SP.POP.0014.MA.IN,277473270,276113618
South Asia (IDA & IBRD),TSA,"Population ages 0-14, female",SP.POP.0014.FE.IN,257085643,256172494
South Asia (IDA & IBRD),TSA,"Population ages 15-64, male",SP.POP.1564.MA.IN,654468213,662674549
South Asia (IDA & IBRD),TSA,"Population ages 15-64, female",SP.POP.1564.FE.IN,621968422,630280484
South Asia (IDA & IBRD),TSA,"Population ages 80 and above, female",SP.POP.80UP.FE,10348525,10766962
South Asia (IDA & IBRD),TSA,"Population ages 80 and above, male",SP.POP.80UP.MA,7703860,8055336
South Asia (IDA & IBRD),TSA,"Population, male",SP.POP.TOTL.MA.IN,989300438,998586424
South Asia (IDA & IBRD),TSA,"Population, female",SP.POP.TOTL.FE.IN,942988636,952953411
South Sudan,SSD,"Population ages 0-14, male",SP.POP.0014.MA.IN,2277540,2314279
South Sudan,SSD,"Population ages 0-14, female",SP.POP.0014.FE.IN,2225064,2262022
South Sudan,SSD,"Population ages 15-64, male",SP.POP.1564.MA.IN,3014399,3195340
South Sudan,SSD,"Population ages 15-64, female",SP.POP.1564.FE.IN,3191637,3377293
South Sudan,SSD,"Population ages 80 and above, female",SP.POP.80UP.FE,20473,22203
South Sudan,SSD,"Population ages 80 and above, male",SP.POP.80UP.MA,11405,12379
South Sudan,SSD,"Population, male",SP.POP.TOTL.MA.IN,5421742,5648789
South Sudan,SSD,"Population, female",SP.POP.TOTL.FE.IN,5599435,5834585
Spain,ESP,"Population ages 0-14, male",SP.POP.0014.MA.IN,3342392,3299682
Spain,ESP,"Population ages 0-14, female",SP.POP.0014.FE.IN,3150896,3110598
Spain,ESP,"Population ages 15-64, male",SP.POP.1564.MA.IN,15910217,16082988
Spain,ESP,"Population ages 15-64, female",SP.POP.1564.FE.IN,15714009,15869005
Spain,ESP,"Population ages 80 and above, female",SP.POP.80UP.FE,1820791,1870990
Spain,ESP,"Population ages 80 and above, male",SP.POP.80UP.MA,1080538,1117855
Spain,ESP,"Population, male",SP.POP.TOTL.MA.IN,23451633,23738661
Spain,ESP,"Population, female",SP.POP.TOTL.FE.IN,24307494,24609249
Sri Lanka,LKA,"Population ages 0-14, male",SP.POP.0014.MA.IN,2561453,2509545
Sri Lanka,LKA,"Population ages 0-14, female",SP.POP.0014.FE.IN,2471483,2418209
Sri Lanka,LKA,"Population ages 15-64, male",SP.POP.1564.MA.IN,7123195,7079617
Sri Lanka,LKA,"Population ages 15-64, female",SP.POP.1564.FE.IN,7500131,7442769
Sri Lanka,LKA,"Population ages 80 and above, female",SP.POP.80UP.FE,251727,262689
Sri Lanka,LKA,"Population ages 80 and above, male",SP.POP.80UP.MA,139323,144174
Sri Lanka,LKA,"Population, male",SP.POP.TOTL.MA.IN,10735875,10663588
Sri Lanka,LKA,"Population, female",SP.POP.TOTL.FE.IN,11445125,11373412
St. Kitts and Nevis,KNA,"Population ages 0-14, male",SP.POP.0014.MA.IN,4303,4267
St. Kitts and Nevis,KNA,"Population ages 0-14, female",SP.POP.0014.FE.IN,4375,4306
St. Kitts and Nevis,KNA,"Population ages 15-64, male",SP.POP.1564.MA.IN,15944,15897
St. Kitts and Nevis,KNA,"Population ages 15-64, female",SP.POP.1564.FE.IN,17306,17286
St. Kitts and Nevis,KNA,"Population ages 80 and above, female",SP.POP.80UP.FE,537,518
St. Kitts and Nevis,KNA,"Population ages 80 and above, male",SP.POP.80UP.MA,297,286
St. Kitts and Nevis,KNA,"Population, male",SP.POP.TOTL.MA.IN,22415,22408
St. Kitts and Nevis,KNA,"Population, female",SP.POP.TOTL.FE.IN,24294,24350
St. Lucia,LCA,"Population ages 0-14, male",SP.POP.0014.MA.IN,16532,16266
St. Lucia,LCA,"Population ages 0-14, female",SP.POP.0014.FE.IN,15973,15773
St. Lucia,LCA,"Population ages 15-64, male",SP.POP.1564.MA.IN,64967,65159
St. Lucia,LCA,"Population ages 15-64, female",SP.POP.1564.FE.IN,65213,65417
St. Lucia,LCA,"Population ages 80 and above, female",SP.POP.80UP.FE,1715,1756
St. Lucia,LCA,"Population ages 80 and above, male",SP.POP.80UP.MA,950,972
St. Lucia,LCA,"Population, male",SP.POP.TOTL.MA.IN,88433,88599
St. Lucia,LCA,"Population, female",SP.POP.TOTL.FE.IN,90348,90686
St. Martin (French part),MAF,"Population ages 0-14, male",SP.POP.0014.MA.IN,3049,2928
St. Martin (French part),MAF,"Population ages 0-14, female",SP.POP.0014.FE.IN,3003,2887
St. Martin (French part),MAF,"Population ages 15-64, male",SP.POP.1564.MA.IN,8422,7868
St. Martin (French part),MAF,"Population ages 15-64, female",SP.POP.1564.FE.IN,9676,9099
St. Martin (French part),MAF,"Population ages 80 and above, female",SP.POP.80UP.FE,712,715
St. Martin (French part),MAF,"Population ages 80 and above, male",SP.POP.80UP.MA,425,416
St. Martin (French part),MAF,"Population, male",SP.POP.TOTL.MA.IN,13534,12857
St. Martin (French part),MAF,"Population, female",SP.POP.TOTL.FE.IN,15336,14658
St. Vincent and the Grenadines,VCT,"Population ages 0-14, male",SP.POP.0014.MA.IN,11360,11142
St. Vincent and the Grenadines,VCT,"Population ages 0-14, female",SP.POP.0014.FE.IN,10993,10792
St. Vincent and the Grenadines,VCT,"Population ages 15-64, male",SP.POP.1564.MA.IN,35207,34884
St. Vincent and the Grenadines,VCT,"Population ages 15-64, female",SP.POP.1564.FE.IN,33013,32790
St. Vincent and the Grenadines,VCT,"Population ages 80 and above, female",SP.POP.80UP.FE,1389,1343
St. Vincent and the Grenadines,VCT,"Population ages 80 and above, male",SP.POP.80UP.MA,1015,982
St. Vincent and the Grenadines,VCT,"Population, male",SP.POP.TOTL.MA.IN,52100,51665
St. Vincent and the Grenadines,VCT,"Population, female",SP.POP.TOTL.FE.IN,49946,49658
Sub-Saharan Africa,SSF,"Population ages 0-14, male",SP.POP.0014.MA.IN,256916968,261277241
Sub-Saharan Africa,SSF,"Population ages 0-14, female",SP.POP.0014.FE.IN,251505318,255707190
Sub-Saharan Africa,SSF,"Population ages 15-64, male",SP.POP.1564.MA.IN,338760566,349182567
Sub-Saharan Africa,SSF,"Population ages 15-64, female",SP.POP.1564.FE.IN,343647842,353980682
Sub-Saharan Africa,SSF,"Population ages 80 and above, female",SP.POP.80UP.FE,3061333,3149054
Sub-Saharan Africa,SSF,"Population ages 80 and above, male",SP.POP.80UP.MA,1944840,2003146
Sub-Saharan Africa,SSF,"Population, male",SP.POP.TOTL.MA.IN,612604769,627977176
Sub-Saharan Africa,SSF,"Population, female",SP.POP.TOTL.FE.IN,616603804,631925177
Sub-Saharan Africa (excluding high income),SSA,"Population ages 0-14, male",SP.POP.0014.MA.IN,256904546,261264923
Sub-Saharan Africa (excluding high income),SSA,"Population ages 0-14, female",SP.POP.0014.FE.IN,251493392,255695386
Sub-Saharan Africa (excluding high income),SSA,"Population ages 15-64, male",SP.POP.1564.MA.IN,338711383,349133397
Sub-Saharan Africa (excluding high income),SSA,"Population ages 15-64, female",SP.POP.1564.FE.IN,343611261,353944179
Sub-Saharan Africa (excluding high income),SSA,"Population ages 80 and above, female",SP.POP.80UP.FE,3059946,3147775
Sub-Saharan Africa (excluding high income),SSA,"Population ages 80 and above, male",SP.POP.80UP.MA,1944227,2002533
Sub-Saharan Africa (excluding high income),SSA,"Population, male",SP.POP.TOTL.MA.IN,612538734,627911083
Sub-Saharan Africa (excluding high income),SSA,"Population, female",SP.POP.TOTL.FE.IN,616549961,631871497
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 0-14, male",SP.POP.0014.MA.IN,256916968,261277241
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 0-14, female",SP.POP.0014.FE.IN,251505318,255707190
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 15-64, male",SP.POP.1564.MA.IN,338760566,349182567
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 15-64, female",SP.POP.1564.FE.IN,343647842,353980682
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 80 and above, female",SP.POP.80UP.FE,3061333,3149054
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 80 and above, male",SP.POP.80UP.MA,1944840,2003146
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, male",SP.POP.TOTL.MA.IN,612604769,627977176
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, female",SP.POP.TOTL.FE.IN,616603804,631925177
Sudan,SDN,"Population ages 0-14, male",SP.POP.0014.MA.IN,10236524,10307452
Sudan,SDN,"Population ages 0-14, female",SP.POP.0014.FE.IN,9967147,10034658
Sudan,SDN,"Population ages 15-64, male",SP.POP.1564.MA.IN,13453417,13678882
Sudan,SDN,"Population ages 15-64, female",SP.POP.1564.FE.IN,14183023,14414594
Sudan,SDN,"Population ages 80 and above, female",SP.POP.80UP.FE,89738,89169
Sudan,SDN,"Population ages 80 and above, male",SP.POP.80UP.MA,81870,84360
Sudan,SDN,"Population, male",SP.POP.TOTL.MA.IN,24500431,24821596
Sudan,SDN,"Population, female",SP.POP.TOTL.FE.IN,24882915,25221195
Suriname,SUR,"Population ages 0-14, male",SP.POP.0014.MA.IN,83207,82997
Suriname,SUR,"Population ages 0-14, female",SP.POP.0014.FE.IN,80405,80175
Suriname,SUR,"Population ages 15-64, male",SP.POP.1564.MA.IN,209836,211737
Suriname,SUR,"Population ages 15-64, female",SP.POP.1564.FE.IN,203878,206046
Suriname,SUR,"Population ages 80 and above, female",SP.POP.80UP.FE,5512,5769
Suriname,SUR,"Population ages 80 and above, male",SP.POP.80UP.MA,2782,2871
Suriname,SUR,"Population, male",SP.POP.TOTL.MA.IN,311765,314349
Suriname,SUR,"Population, female",SP.POP.TOTL.FE.IN,311399,314537
Sweden,SWE,"Population ages 0-14, male",SP.POP.0014.MA.IN,943540,934940
Sweden,SWE,"Population ages 0-14, female",SP.POP.0014.FE.IN,890498,882606
Sweden,SWE,"Population ages 15-64, male",SP.POP.1564.MA.IN,3338528,3358003
Sweden,SWE,"Population ages 15-64, female",SP.POP.1564.FE.IN,3181132,3197235
Sweden,SWE,"Population ages 80 and above, female",SP.POP.80UP.FE,335116,348108
Sweden,SWE,"Population ages 80 and above, male",SP.POP.80UP.MA,236231,250076
Sweden,SWE,"Population, male",SP.POP.TOTL.MA.IN,5279578,5306045
Sweden,SWE,"Population, female",SP.POP.TOTL.FE.IN,5207363,5230587
Switzerland,CHE,"Population ages 0-14, male",SP.POP.0014.MA.IN,679305,685016
Switzerland,CHE,"Population ages 0-14, female",SP.POP.0014.FE.IN,643439,649175
Switzerland,CHE,"Population ages 15-64, male",SP.POP.1564.MA.IN,2918342,2940721
Switzerland,CHE,"Population ages 15-64, female",SP.POP.1564.FE.IN,2849163,2870104
Switzerland,CHE,"Population ages 80 and above, female",SP.POP.80UP.FE,294060,305290
Switzerland,CHE,"Population ages 80 and above, male",SP.POP.80UP.MA,189386,199783
Switzerland,CHE,"Population, male",SP.POP.TOTL.MA.IN,4357730,4413928
Switzerland,CHE,"Population, female",SP.POP.TOTL.FE.IN,4419358,4474165
Syrian Arab Republic,SYR,"Population ages 0-14, male",SP.POP.0014.MA.IN,3672797,3663414
Syrian Arab Republic,SYR,"Population ages 0-14, female",SP.POP.0014.FE.IN,3500451,3494139
Syrian Arab Republic,SYR,"Population ages 15-64, male",SP.POP.1564.MA.IN,7091865,7642770
Syrian Arab Republic,SYR,"Population ages 15-64, female",SP.POP.1564.FE.IN,7148848,7688459
Syrian Arab Republic,SYR,"Population ages 80 and above, female",SP.POP.80UP.FE,87426,90020
Syrian Arab Republic,SYR,"Population ages 80 and above, male",SP.POP.80UP.MA,54618,56817
Syrian Arab Republic,SYR,"Population, male",SP.POP.TOTL.MA.IN,11228512,11795581
Syrian Arab Republic,SYR,"Population, female",SP.POP.TOTL.FE.IN,11233661,11799042
Tajikistan,TJK,"Population ages 0-14, male",SP.POP.0014.MA.IN,1877644,1914669
Tajikistan,TJK,"Population ages 0-14, female",SP.POP.0014.FE.IN,1848045,1878255
Tajikistan,TJK,"Population ages 15-64, male",SP.POP.1564.MA.IN,2961994,3019253
Tajikistan,TJK,"Population ages 15-64, female",SP.POP.1564.FE.IN,3140923,3198389
Tajikistan,TJK,"Population ages 80 and above, female",SP.POP.80UP.FE,30156,29288
Tajikistan,TJK,"Population ages 80 and above, male",SP.POP.80UP.MA,18144,17735
Tajikistan,TJK,"Population, male",SP.POP.TOTL.MA.IN,4995578,5101342
Tajikistan,TJK,"Population, female",SP.POP.TOTL.FE.IN,5186644,5288457
